id,host_id,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,last_review,reviews_per_month,is_duplicate_coordinate,host_count_per_coord,coordinate_type
624280851377003847,89820474,Vadhana,13.73869,100.55989,Entire home/apt,2100,29,2022-12-26,4.08,0,1,individual
624315045996355720,309401240,Khlong Toei,13.72242,100.57873,Private room,1260,2,2022-08-28,0.33,0,1,individual
624508676860920114,101901585,Ratchathewi,13.7542,100.54319,Entire home/apt,1854,7,2022-12-14,1.21,0,1,individual
624707135257187294,11839978,Khlong San,13.70969,100.50066,Entire home/apt,1256,3,2022-11-17,0.54,0,1,individual
625007511306501318,102583917,Khlong Toei,13.72385,100.57608,Entire home/apt,5000,0,,0.0,0,1,individual
625126754087065713,458724139,Bang Khae,13.71953,100.37994,Entire home/apt,3211,0,,0.0,0,1,individual
658549544272207833,264864968,Ratchathewi,13.75295,100.56407,Entire home/apt,1791,8,2022-12-16,1.64,0,1,individual
658562459003960370,344327171,Ratchathewi,13.75471,100.56206,Entire home/apt,1791,2,2022-07-31,0.39,0,1,individual
658593856503657770,62257044,Khlong Toei,13.7359,100.55703,Entire home/apt,1650,12,2022-12-05,2.17,0,1,individual
658862720399155189,122363222,Khlong Toei,13.72355,100.57649,Entire home/apt,1801,28,2022-12-15,4.75,0,1,individual
658936862802780983,223084053,Pra Wet,13.6786437,100.6459793,Private room,805,0,,0.0,0,1,individual
659135446246112944,214984794,Parthum Wan,13.74109,100.5253,Private room,3271,7,2022-12-15,1.21,0,1,individual
659147686736037575,9550104,Vadhana,13.73984,100.57289,Entire home/apt,1150,1,2022-08-06,0.21,0,1,individual
659294015592693393,450230731,Din Daeng,13.7710863,100.5712756,Private room,2604,3,2022-12-17,3.0,1,1,multi_listing_same_host
659296650634667491,450230731,Din Daeng,13.7710863,100.5712756,Private room,2604,2,2022-08-08,0.41,1,1,multi_listing_same_host
659571413452364273,104453274,Phra Khanong,13.70579,100.61524,Private room,600,0,,0.0,0,1,individual
659651604897025086,461147293,Din Daeng,13.76958,100.57034,Private room,2886,1,2022-12-11,1.0,0,1,individual
659715661015879993,466666713,Bangkok Noi,13.76941,100.47521,Private room,4400,0,,0.0,0,1,individual
659750694127196343,39674327,Khlong Toei,13.70809,100.59867,Entire home/apt,840,1,2022-11-16,0.7,0,1,individual
659858393892059498,465318103,Vadhana,13.713701051290656,100.59820429220368,Entire home/apt,1100,2,2022-11-05,0.51,0,1,individual
659871588444260062,340150263,Bang Rak,13.725847196599693,100.53826423809817,Private room,15000,0,,0.0,0,1,individual
659958813521511034,69753655,Vadhana,13.74031,100.58647,Private room,450,20,2022-12-24,3.37,0,1,individual
648226723408254947,463992749,Khlong Toei,13.7346,100.5525,Entire home/apt,3000,3,2022-10-20,0.6,0,1,individual
648275058038649808,176656078,Chom Thong,13.71474,100.46679,Entire home/apt,1299,0,,0.0,0,1,individual
648285191005924517,9661968,Bang Sue,13.815783271815944,100.5208357796073,Entire home/apt,700,0,,0.0,0,1,individual
648538024643715861,49539775,Vadhana,13.74676,100.55734,Entire home/apt,2100,0,,0.0,0,1,individual
648538100746387875,49539775,Vadhana,13.7465,100.55919,Entire home/apt,2300,11,2022-09-26,1.72,0,1,individual
648804119732944538,5984433,Khlong Toei,13.725677924343604,100.56639630796508,Entire home/apt,2944,5,2022-12-12,0.9,0,1,individual
648891985824163139,222207267,Khlong Toei,13.726631657374975,100.57314053177834,Entire home/apt,3423,7,2022-12-05,1.36,0,1,individual
648909331729869691,152018136,Khlong Toei,13.724954735866255,100.56582080502398,Entire home/apt,1129,22,2022-12-19,4.31,0,1,individual
649119510620891099,13899655,Sathon,13.71385,100.51412,Entire home/apt,824,2,2022-12-13,2.0,0,1,individual
649119590369599209,13899655,Khlong Toei,13.71199,100.59192,Private room,1657,3,2022-11-16,0.95,0,1,individual
649529886733226442,221353195,Khlong Toei,13.7213739,100.5784786,Private room,1000,0,,0.0,0,1,individual
649599978792173338,270215556,Din Daeng,13.76361,100.55988,Entire home/apt,4443,13,2022-12-22,2.47,0,1,individual
649644613191988822,464345137,Taling Chan,13.76441,100.41669,Entire home/apt,1200,0,,0.0,0,1,individual
658224677524606658,260723884,Khlong Toei,13.71349,100.59358,Private room,1000,4,2022-12-01,2.0,0,1,individual
658335632389037860,227784412,Bang Rak,13.72552,100.52186,Private room,629,10,2022-12-05,1.85,0,1,individual
658522631985323239,31946312,Thon buri,13.710291022642158,100.47911308002664,Entire home/apt,1500,4,2022-12-14,1.3,0,1,individual
658533903317327406,62257044,Khlong Toei,13.73688,100.55878,Entire home/apt,1840,10,2022-12-14,1.85,0,1,individual
665689342938207951,340150263,Bang Rak,13.725947671877892,100.53830041225584,Private room,6286,12,2022-12-01,2.83,0,1,individual
665839826137838823,129213428,Sathon,13.71693,100.53247,Entire home/apt,1659,0,,0.0,0,1,individual
665892741128755698,28867035,Bang Rak,13.7263024,100.5268744,Entire home/apt,5000,0,,0.0,1,2,multi_host_building
666101623799827152,192980151,Vadhana,13.70942,100.60075,Private room,15000,0,,0.0,0,1,individual
649660158043479741,464345137,Taling Chan,13.7636,100.41748,Entire home/apt,1200,0,,0.0,0,1,individual
660022473575508059,73698383,Bang Rak,13.72789,100.53509,Private room,1000,2,2022-09-01,0.41,0,1,individual
660068877450920861,185602387,Din Daeng,13.75588570321775,100.56361406671752,Private room,1429,0,,0.0,0,1,individual
660425375034623786,268046710,Vadhana,13.73989,100.5675,Entire home/apt,5000,1,2022-08-12,0.22,0,1,individual
660436415264835415,463967694,Chatu Chak,13.8249687,100.5687603,Private room,3250,1,2022-09-26,0.32,0,1,individual
660480154818347286,234732854,Phra Nakhon,13.74684,100.49587,Private room,3000,0,,0.0,0,1,individual
660512390071567912,270215556,Bang Phlat,13.79821,100.50836,Entire home/apt,2000,8,2022-12-07,1.42,0,1,individual
660545118068648521,67585919,Phra Khanong,13.70245,100.60444,Entire home/apt,1596,9,2022-07-04,1.51,0,1,individual
660552064149655521,67585919,Phra Khanong,13.70223,100.60423,Entire home/apt,1596,18,2022-09-01,3.02,0,1,individual
660824615608424665,466944232,Bang Phlat,13.7843091,100.4774893,Entire home/apt,1200,1,2022-07-15,0.18,0,1,individual
660864558861921467,455700678,Sathon,13.71112,100.519,Entire home/apt,1200,2,2022-12-09,0.41,0,1,individual
660878347754442549,455700678,Sathon,13.71025,100.51893,Entire home/apt,1200,1,2022-09-04,0.26,0,1,individual
649662879662201783,17505666,Chatu Chak,13.81669,100.56467,Entire home/apt,1090,3,2022-11-26,0.73,0,1,individual
660894985430190185,455700678,Sathon,13.71123,100.51886,Entire home/apt,1200,2,2022-08-27,0.43,0,1,individual
660901786622264037,455700678,Sathon,13.70968,100.51943,Entire home/apt,1800,5,2022-11-23,1.12,0,1,individual
674928156460492192,63073442,Vadhana,13.73962,100.56206,Entire home/apt,2474,12,2022-12-25,2.93,0,1,individual
661076326154539287,342113311,Din Daeng,13.76523,100.56172,Entire home/apt,666,1,2022-11-01,0.52,0,1,individual
661128568894973834,337003675,Sathon,13.71515,100.5128,Private room,1606,0,,0.0,0,1,individual
674964642378769533,33648272,Parthum Wan,13.74843,100.54305,Entire home/apt,1700,2,2022-11-28,0.94,0,1,individual
661212971261746946,42531459,Huai Khwang,13.75524,100.58393,Private room,7050,0,,0.0,0,1,individual
675323309290435711,40262107,Ratchathewi,13.75222,100.53098,Private room,1171,6,2022-12-05,2.05,0,1,individual
675382219160976593,463000143,Din Daeng,13.7625767,100.5649278,Private room,700,6,2022-12-06,1.19,0,1,individual
661230130166812043,98598351,Vadhana,13.73378,100.56721,Private room,6371,0,,0.0,0,1,individual
675382798907213569,463000143,Din Daeng,13.7621055771948,100.56526100119812,Private room,700,1,2022-07-30,0.2,0,1,individual
661239076029975579,98598351,Vadhana,13.743,100.56603,Private room,6803,0,,0.0,0,1,individual
675532899171266098,343480153,Khlong Toei,13.73748,100.55448,Entire home/apt,1298,2,2022-11-30,0.75,0,1,individual
661269624122755010,98598351,Vadhana,13.7438,100.56408,Private room,5400,0,,0.0,0,1,individual
675609706366266339,314945555,Khlong Toei,13.71596,100.58585,Entire home/apt,2099,9,2022-10-26,1.73,0,1,individual
661298618900712752,98598351,Vadhana,13.72631,100.57868,Private room,5800,0,,0.0,0,1,individual
675686645488473882,341188013,Khlong Toei,13.70827,100.59954,Entire home/apt,1786,8,2022-12-05,1.9,0,1,individual
661298855689450991,98598351,Vadhana,13.72593,100.57867,Private room,6006,0,,0.0,0,1,individual
675714579809345261,341188013,Vadhana,13.73845,100.56747,Entire home/apt,2845,7,2022-10-29,1.37,0,1,individual
661299081874349059,98598351,Khlong Toei,13.72523,100.5765,Private room,5600,0,,0.0,0,1,individual
675741109178267115,59839774,Phra Khanong,13.70157,100.60264,Private room,906,5,2022-11-29,1.21,0,1,individual
661330566827349777,98598351,Vadhana,13.7435,100.56111,Private room,6743,0,,0.0,0,1,individual
675747921872567176,50445940,Bang Rak,13.72608,100.53235,Private room,1300,0,,0.0,0,1,individual
661330994674781348,98598351,Vadhana,13.72517,100.57874,Private room,7015,0,,0.0,0,1,individual
675802027749251618,52161947,Khlong Toei,13.73607,100.55859,Entire home/apt,2429,13,2022-12-23,3.12,0,1,individual
661331246102007657,98598351,Vadhana,13.72634,100.57858,Private room,6543,0,,0.0,0,1,individual
661356894786450135,98598351,Khlong Toei,13.72449,100.5768,Private room,6943,0,,0.0,0,1,individual
675918612725645184,192217276,Ratchathewi,13.754563880448654,100.54231507301635,Private room,3302,15,2022-12-13,2.98,0,1,individual
661357146049226172,98598351,Vadhana,13.74164,100.56155,Private room,250344,0,,0.0,0,1,individual
661357420606222259,98598351,Vadhana,13.72654,100.57647,Private room,7543,0,,0.0,0,1,individual
661442500659674418,62257044,Khlong Toei,13.73795,100.5567,Entire home/apt,1619,10,2022-11-14,1.79,0,1,individual
661476947488525015,62056108,Suanluang,13.7250761,100.6418863,Private room,790,0,,0.0,0,1,individual
661483135061248635,62257044,Yan na wa,13.71233,100.5535,Private room,22000,5,2022-10-23,0.94,0,1,individual
661499471931948106,62257044,Sathon,13.71108,100.51155,Entire home/apt,11000,1,2022-11-10,0.61,0,1,individual
661758402173271084,467105286,Khan Na Yao,13.795577471063847,100.69709915667772,Entire home/apt,1800,0,,0.0,0,1,individual
661994841771703501,105470869,Lak Si,13.90047,100.58124,Private room,800,1,2022-11-29,1.0,0,1,individual
662493303208242211,8426774,Vadhana,13.729457988588647,100.5724954797623,Private room,825,3,2022-11-18,0.63,0,1,individual
675945889230344028,470720650,Sathon,13.7176357,100.5389493,Private room,1200,0,,0.0,0,1,individual
676006314460625894,20471469,Vadhana,13.7146228,100.5935277,Entire home/apt,3463,0,,0.0,1,3,multi_host_building
676046933150216373,221642164,Vadhana,13.73433,100.56644,Entire home/apt,5498,14,2022-12-19,2.78,0,1,individual
676322222258173776,215302964,Phra Khanong,13.69775,100.59982,Entire home/apt,1200,0,,0.0,0,1,individual
676412839061610147,375241276,Khlong Toei,13.72213,100.57816,Entire home/apt,1178,1,2022-11-16,0.7,0,1,individual
676478164186239177,461147293,Chatu Chak,13.84123,100.56128,Private room,2566,0,,0.0,0,1,individual
676514175305624160,463000143,Din Daeng,13.762097136508409,100.5652589296954,Private room,700,0,,0.0,0,1,individual
676568872076829951,11985024,Vadhana,13.7286148,100.5781279,Entire home/apt,3900,0,,0.0,0,1,individual
666239812978918091,69753655,Vadhana,13.74008,100.58673,Private room,500,12,2022-12-11,2.81,0,1,individual
666241866187386734,69753655,Vadhana,13.73876,100.58846,Private room,630,6,2022-12-16,1.2,0,1,individual
666333066529783576,144701036,Vadhana,13.74697,100.56102,Entire home/apt,2829,0,,0.0,0,1,individual
666345794891857267,455700678,Bangkok Noi,13.74383,100.47146,Entire home/apt,800,3,2022-11-28,1.07,0,1,individual
666345979949972393,455700678,Bangkok Noi,13.75229,100.46731,Entire home/apt,800,5,2022-12-02,0.99,0,1,individual
666358737050841849,31975096,Huai Khwang,13.757032984215336,100.56837615079112,Entire home/apt,2059,6,2022-12-10,1.78,0,1,individual
666839781627313218,140752742,Parthum Wan,13.734740923626031,100.53937367301634,Private room,2196,0,,0.0,0,1,individual
666894219718964639,42349005,Khlong San,13.720945010019252,100.51111990807344,Entire home/apt,2500,2,2022-12-12,0.5,0,1,individual
666959723302348543,2571346,Bang Rak,13.72344,100.53108,Entire home/apt,3000,1,2022-08-09,0.21,0,1,individual
666973254333923930,2571346,Bang Rak,13.72432,100.53287,Entire home/apt,6800,3,2022-09-10,0.67,0,1,individual
667108262843189508,205008955,Bang Kho laen,13.700905124876677,100.51623813807964,Entire home/apt,700,2,2022-11-30,1.03,0,1,individual
667120655429258315,205008955,Bang Kho laen,13.69957,100.51705,Entire home/apt,800,1,2022-10-16,0.41,0,1,individual
667151914697564581,205008955,Bang Kho laen,13.69979,100.51551,Entire home/apt,865,2,2022-09-30,0.46,0,1,individual
667231490231366277,61476163,Bueng Kum,13.79527,100.65336,Entire home/apt,1600,0,,0.0,0,1,individual
667659049465986200,14299764,Ratchathewi,13.75497,100.56402,Entire home/apt,1100,2,2022-11-18,0.81,0,1,individual
667897695510062312,179295136,Din Daeng,13.77031,100.57141,Entire home/apt,2500,5,2022-12-19,1.01,0,1,individual
668363240599438249,29897708,Phaya Thai,13.78052,100.53115,Private room,3650,1,2022-08-07,0.21,0,1,individual
668414630834550798,312545246,Khlong Toei,13.7239,100.56714,Entire home/apt,2397,14,2022-12-19,3.36,0,1,individual
668423114460398806,468802160,Huai Khwang,13.77118,100.57869,Entire home/apt,1600,2,2022-12-02,0.5,0,1,individual
668511923792721842,179295136,Din Daeng,13.77365,100.57038,Entire home/apt,650,13,2022-12-23,2.48,0,1,individual
668511974638521497,411452860,Khlong Toei,13.72024,100.57684,Entire home/apt,995,0,,0.0,0,1,individual
669185221676030709,89820474,Khlong Toei,13.740115123146518,100.5525824304836,Entire home/apt,3531,12,2022-12-15,2.35,0,1,individual
662577913253773910,467343405,Phaya Thai,13.795178093581471,100.54913356931154,Private room,1471,2,2022-11-26,0.58,0,1,individual
669186339588421931,23503077,Huai Khwang,13.75153,100.59055,Entire home/apt,763,3,2022-12-21,0.66,0,1,individual
669251024473065091,240343545,Vadhana,13.73805,100.56716,Entire home/apt,5000,2,2022-09-05,0.46,0,1,individual
662597385853983093,122584697,Lak Si,13.857518993155308,100.5593469938634,Entire home/apt,10000,0,,0.0,0,1,individual
669261147138209871,240343545,Vadhana,13.7384,100.56701,Entire home/apt,5000,0,,0.0,0,1,individual
669267191201666149,240343545,Vadhana,13.73876,100.56741,Entire home/apt,2571,0,,0.0,0,1,individual
669276780722427647,240343545,Vadhana,13.74008,100.5672,Entire home/apt,2700,2,2022-11-30,0.61,0,1,individual
669279783322650708,240343545,Vadhana,13.74026,100.567,Entire home/apt,2571,0,,0.0,0,1,individual
669309726816606221,394649047,Sathon,13.72195,100.53408,Private room,2000,1,2022-08-20,0.23,0,1,individual
662629889183073170,467351874,Bang Na,13.664592865189285,100.60675464570522,Entire home/apt,1264,0,,0.0,0,1,individual
662691475274484542,467362075,Parthum Wan,13.74385,100.52186,Entire home/apt,2213,0,,0.0,0,1,individual
669333057212624825,40262107,Ratchathewi,13.75079,100.52961,Private room,1521,5,2022-10-28,0.98,0,1,individual
669380793964836931,424003697,Lat Phrao,13.830110254137583,100.60676676785108,Entire home/apt,3900,2,2022-11-24,0.81,0,1,individual
669389152593288831,463981357,Phra Nakhon,13.76053,100.50155,Private room,1900,0,,0.0,0,1,individual
676569674980143312,470904627,Vadhana,13.74196,100.55912,Entire home/apt,2500,1,2022-08-07,0.21,0,1,individual
676680194572200592,66923696,Phra Khanong,13.704,100.6038,Entire home/apt,1619,0,,0.0,0,1,individual
676703222536547953,251620538,Khlong Toei,13.72606,100.57445,Entire home/apt,5391,14,2022-12-26,3.26,0,1,individual
669395229415112756,394649047,Sathon,13.7204,100.53376,Private room,2000,0,,0.0,0,1,individual
669395935570399494,394649047,Sathon,13.72023,100.53234,Private room,2000,3,2022-12-01,3.0,0,1,individual
662701935485353719,33648272,Phra Khanong,13.69596,100.62201,Entire home/apt,550,0,,0.0,0,1,individual
669398526073763446,394649047,Sathon,13.72203,100.53192,Private room,2000,0,,0.0,0,1,individual
662721051322928143,33648272,Phra Khanong,13.69635,100.62322,Entire home/apt,493,1,2022-10-04,0.35,0,1,individual
669412933581448598,121945929,Khlong Toei,13.7122,100.59423,Entire home/apt,1799,0,,0.0,0,1,individual
662774379523864281,89820474,Parthum Wan,13.73908861579412,100.55091785949196,Entire home/apt,1900,8,2022-12-08,1.54,0,1,individual
662777903563136942,89820474,Khlong Toei,13.74079134484489,100.55238334010328,Entire home/apt,1910,6,2022-11-27,1.42,0,1,individual
662798043918029787,214764673,Khlong San,13.730023276899397,100.50756618584887,Entire home/apt,951,2,2022-10-31,0.67,0,1,individual
663434964047618703,28443643,Parthum Wan,13.74928,100.539,Entire home/apt,3486,0,,0.0,0,1,individual
663443509109406737,61707062,Parthum Wan,13.73711,100.55108,Entire home/apt,1257,5,2022-12-06,0.91,0,1,individual
663450409658168562,240603715,Huai Khwang,13.76995,100.5804,Private room,2500,0,,0.0,0,1,individual
663630631202379023,202672789,Sathon,13.71941,100.54737,Private room,1286,1,2022-07-14,0.18,0,1,individual
663632724768865222,202672789,Sathon,13.71875,100.54735,Private room,1286,0,,0.0,0,1,individual
663633927409018156,202672789,Sathon,13.72042,100.54959,Private room,1286,7,2022-12-19,1.23,0,1,individual
677094194102901369,471026799,Dusit,13.7773,100.51183,Entire home/apt,8410,0,,0.0,0,1,individual
663635277404162109,202672789,Sathon,13.71863,100.54748,Private room,1286,3,2022-08-27,0.57,0,1,individual
677095158096584679,471027000,Phra Nakhon,13.76888,100.50369,Entire home/apt,2450,0,,0.0,0,1,individual
663706364981328281,102850438,Thung khru,13.615119510862977,100.49998961840514,Private room,1500,0,,0.0,0,1,individual
663718428315361832,187088347,Phra Nakhon,13.76276,100.49789,Private room,1200,0,,0.0,0,1,individual
663741284933289324,187088347,Phra Nakhon,13.76331,100.49798,Private room,1400,0,,0.0,0,1,individual
663765515120707481,187088347,Phra Nakhon,13.763751388243929,100.4989295080304,Private room,1600,2,2022-12-11,0.4,0,1,individual
664017376002360307,312545246,Vadhana,13.74634,100.55501,Entire home/apt,2783,3,2022-11-12,0.84,0,1,individual
664096110006449842,47566625,Bang Na,13.671891212069958,100.602932,Entire home/apt,899,3,2022-12-03,0.73,0,1,individual
677146674393948767,190787387,Huai Khwang,13.75472,100.56821,Entire home/apt,1070,31,2022-12-15,5.92,0,1,individual
677181187871643749,185602387,Din Daeng,13.75716,100.56207,Private room,1270,2,2022-08-27,0.46,0,1,individual
677365968767236028,348550884,Vadhana,13.74225,100.55856,Entire home/apt,1142,0,,0.0,0,1,individual
677789753098352312,440851736,Khlong Toei,13.715002049920022,100.5905523,Private room,2162,1,2022-11-11,0.63,0,1,individual
677893897360721356,110249835,Huai Khwang,13.74641,100.58273,Private room,2500,0,,0.0,0,1,individual
677897841522650956,42239976,Ratchathewi,13.7543,100.54195,Entire home/apt,756,2,2022-12-19,0.67,0,1,individual
677916753813640699,1513875,Phaya Thai,13.7736476,100.5409639,Entire home/apt,1671,9,2022-12-15,1.89,1,1,multi_listing_same_host
677925865676637282,1513875,Phaya Thai,13.7736476,100.5409639,Entire home/apt,1943,0,,0.0,1,1,multi_listing_same_host
677972278366431065,6379413,Khlong Toei,13.73658,100.55353,Entire home/apt,3571,14,2022-12-10,2.8,0,1,individual
677974541784813316,375241276,Khlong Toei,13.72131,100.58047,Entire home/apt,1178,1,2022-11-18,0.73,0,1,individual
678422091895738418,131270916,Khlong San,13.72099,100.49428,Entire home/apt,1300,0,,0.0,0,1,individual
678537783189084406,312545246,Vadhana,13.74723,100.55523,Entire home/apt,7251,15,2022-12-19,3.28,0,1,individual
678611692048944244,52161947,Sathon,13.71141,100.52119,Entire home/apt,2100,6,2022-12-04,1.29,0,1,individual
678627822860793243,52161947,Sathon,13.71177,100.52042,Entire home/apt,1216,3,2022-09-26,0.63,0,1,individual
678656941071637668,201677068,Khlong Toei,13.70802,100.59838,Entire home/apt,2514,10,2022-12-24,2.33,0,1,individual
678672387651741395,201677068,Khlong Toei,13.73489,100.55822,Entire home/apt,2243,10,2022-11-15,2.14,0,1,individual
678677178181371445,66067378,Bang Kapi,13.7492,100.6075,Entire home/apt,1590,5,2022-10-14,1.05,0,1,individual
678706530519422550,5984433,Khlong Toei,13.724426474953152,100.56615444127809,Entire home/apt,2078,7,2022-12-23,1.47,0,1,individual
678711576729555748,431410543,Din Daeng,13.76912,100.56938,Private room,15000,2,2022-12-19,1.28,0,1,individual
678873665597166034,449012324,Vadhana,13.72782,100.59078,Private room,680,1,2022-09-30,0.33,0,1,individual
678881253358813406,141674767,Khlong Toei,13.72133,100.57785,Private room,1100,5,2022-12-10,0.99,0,1,individual
679214330314929953,221642164,Ratchathewi,13.75015,100.54342,Entire home/apt,1880,1,2022-09-13,0.28,0,1,individual
679261069996790627,23503077,Vadhana,13.7343764,100.5772275,Entire home/apt,1150,0,,0.0,0,1,individual
679272716701071653,320845302,Phra Nakhon,13.75952,100.49944,Private room,1556,18,2022-12-09,4.62,0,1,individual
679304394291490960,320845302,Phra Nakhon,13.75963,100.49881,Private room,1556,9,2022-11-21,1.97,0,1,individual
679307253528417811,320845302,Phra Nakhon,13.75788,100.49952,Private room,1886,8,2022-12-06,3.0,0,1,individual
679332962123208575,455700678,Sathon,13.70981,100.5189,Entire home/apt,1800,1,2022-10-25,0.46,0,1,individual
679406315374226180,52161947,Sathon,13.71041,100.51895,Entire home/apt,1287,8,2022-12-13,1.67,0,1,individual
679420977552824376,83715635,Din Daeng,13.77025,100.56865,Shared room,390,1,2022-12-15,1.0,0,1,individual
679436152078826608,62257044,Vadhana,13.7409,100.55906,Entire home/apt,3739,12,2022-11-10,2.61,0,1,individual
679450519378851672,320286678,Bang Sue,13.81349,100.51868,Entire home/apt,829,3,2022-11-30,1.05,0,1,individual
679517468617946815,4842253,Yan na wa,13.71788,100.55162,Entire home/apt,1150,7,2022-12-15,1.75,0,1,individual
679540234004686878,342811212,Ratchathewi,13.75131,100.5366,Entire home/apt,2300,1,2022-09-19,0.3,0,1,individual
669521541977744340,469098983,Phra Nakhon,13.763242956707275,100.498298132279,Private room,913,23,2022-12-24,4.83,0,1,individual
669707858239858107,61476163,Bueng Kum,13.793709331683576,100.6524072126146,Entire home/apt,990,0,,0.0,0,1,individual
669713083867520049,34503647,Parthum Wan,13.735046950551762,100.54016713052988,Entire home/apt,4286,2,2022-12-16,0.75,0,1,individual
669736147205258664,89820474,Khlong Toei,13.7181,100.58377,Entire home/apt,5500,19,2022-12-15,3.99,0,1,individual
669740600320098644,89820474,Parthum Wan,13.749,100.52667,Entire home/apt,3000,16,2022-12-26,4.14,0,1,individual
669743227540478702,89820474,Bang Na,13.6728,100.60372,Entire home/apt,1050,9,2022-11-19,2.01,0,1,individual
669746684792497035,89820474,Bang Na,13.67384,100.60524,Entire home/apt,1101,4,2022-11-26,0.86,0,1,individual
669830131000409453,172290581,Khlong Toei,13.73342,100.56198,Private room,1212,0,,0.0,0,1,individual
669845746926900871,469098983,Phra Nakhon,13.76214,100.49713,Private room,1656,17,2022-12-07,3.72,0,1,individual
669859798823007796,342811212,Ratchathewi,13.74995,100.54184,Entire home/apt,2529,2,2022-12-20,1.58,0,1,individual
670000171273051502,89820474,Vadhana,13.73799,100.5615,Entire home/apt,2179,13,2022-12-17,2.73,0,1,individual
670005212141296307,5984433,Khlong Toei,13.724551545003813,100.56611152593383,Entire home/apt,1727,7,2022-11-17,1.98,0,1,individual
670556876796505447,263798252,Bang Sue,13.8061047,100.5223715,Private room,826,2,2022-10-21,0.51,0,1,individual
670752898029353319,461147293,Thon buri,13.70156,100.48614,Private room,1376,0,,0.0,0,1,individual
670753063396232909,461147293,Din Daeng,13.79798,100.57081,Private room,3763,0,,0.0,0,1,individual
670783144067581723,411113832,Lat Phrao,13.809520407615503,100.59109825640915,Entire home/apt,494,0,,0.0,0,1,individual
670850683151297279,23503077,Huai Khwang,13.74929,100.59075,Entire home/apt,779,4,2022-11-16,1.64,0,1,individual
670880794679672039,97269224,Bang Rak,13.7185,100.51832,Private room,3586,0,,0.0,0,1,individual
670885606119602600,97269224,Bang Rak,13.72057,100.51789,Private room,4300,0,,0.0,0,1,individual
671208976810977973,23290999,Khlong Toei,13.70794,100.57449,Entire home/apt,1500,1,2022-07-29,0.2,0,1,individual
671307571428135441,50331598,Saphan Sung,13.75899,100.68077,Entire home/apt,1600,0,,0.0,0,1,individual
671308264522843345,111844630,Khlong Toei,13.72539,100.56682,Entire home/apt,2713,4,2022-12-13,0.92,0,1,individual
671314894710497899,201677068,Sathon,13.7096037,100.5207065,Entire home/apt,1730,2,2022-11-17,0.38,1,2,multi_host_building
664104637258973962,436507074,Khlong Sam Wa,13.91198,100.75746,Entire home/apt,2500,0,,0.0,0,1,individual
664134337637303053,5984433,Khlong Toei,13.7265581,100.5674891,Entire home/apt,3463,2,2022-12-16,0.72,0,1,individual
664137918593840826,290303592,Huai Khwang,13.77633,100.57457,Private room,950,1,2022-09-03,0.26,0,1,individual
664222257685315623,6308634,Phasi Charoen,13.712034212509856,100.43914645026244,Entire home/apt,564,5,2022-11-10,1.05,0,1,individual
664274895113246237,342113311,Bang Rak,13.73065,100.52176,Entire home/apt,1099,2,2022-11-22,0.64,0,1,individual
664277170188795027,42594121,Parthum Wan,13.74494,100.55019,Entire home/apt,2790,4,2022-11-13,0.76,0,1,individual
664318441191722513,10201033,Khlong Toei,13.70563,100.59868,Entire home/apt,1312,14,2022-12-27,2.64,0,1,individual
664322124056887956,467774272,Khlong Toei,13.73841,100.55515,Private room,1884,0,,0.0,0,1,individual
671332384905105055,118926327,Phra Khanong,13.68733,100.61005,Entire home/apt,550,2,2022-09-22,0.54,0,1,individual
671350678306124845,270215556,Din Daeng,13.7638,100.56155,Entire home/apt,3343,8,2022-11-24,1.45,0,1,individual
671392569095388473,340150263,Bang Rak,13.7258719,100.5382999,Private room,9357,1,2022-10-09,0.37,0,1,individual
671604910194297867,77676780,Vadhana,13.74119,100.55749,Entire home/apt,1900,6,2022-10-23,1.18,0,1,individual
671748789886240688,77703706,Vadhana,13.72252,100.58341,Entire home/apt,1250,0,,0.0,0,1,individual
671983482604320988,81456297,Vadhana,13.74338,100.56077,Entire home/apt,2286,13,2022-12-25,2.5,0,1,individual
672018732854579264,463981357,Phra Nakhon,13.76053,100.50181,Private room,12000,0,,0.0,0,1,individual
672141741592777173,26889658,Bang Na,13.67243,100.60196,Entire home/apt,1786,2,2022-10-26,0.49,0,1,individual
672211270090519313,342113311,Bang Na,13.67266,100.60343,Entire home/apt,636,2,2022-10-19,0.46,0,1,individual
672269465493269776,179295136,Din Daeng,13.77042,100.57173,Entire home/apt,650,8,2022-12-22,1.59,0,1,individual
672393837744939070,121945929,Din Daeng,13.755718185555798,100.5627402285364,Private room,1177,0,,0.0,0,1,individual
672691472239116898,51709028,Saphan Sung,13.760079993664622,100.68425003439188,Entire home/apt,2199,1,2022-09-19,0.3,0,1,individual
672809438955797813,47437020,Khlong San,13.71317,100.50587,Entire home/apt,519,0,,0.0,0,1,individual
672870674271080602,29899437,Khlong Toei,13.71119,100.59301,Entire home/apt,1800,0,,0.0,0,1,individual
673022040325939579,223297934,Bang Na,13.66002,100.61812,Entire home/apt,2500,0,,0.0,0,1,individual
673066985550545642,225859804,Ratchathewi,13.74886,100.54968,Entire home/apt,1027,2,2022-10-06,0.51,0,1,individual
673069955235789007,469979737,Khlong Toei,13.724420630013007,100.56680377227056,Private room,1726,3,2022-12-10,1.7,0,1,individual
